zip_code,sumtotal
95610,326
03031,325
04848,325
05819,325
07110,325
08723,325
12409,325
13736,325
15120,325
15642,325
21740,325
24091,325
28205,325
30117,325
33558,325
33765,325
33896,325
35223,325
36582,325
37312,325
39183,325
40514,325
46235,325
46239,325
48040,325
48317,325
49331,325
50266,325
50325,325
55025,325
58278,325
59808,325
77566,325
77707,325
78228,325
78414,325
80033,325
80108,325
81132,325
84116,325
84152,325
85132,325
85390,325
91504,325
92021,325
92307,325
92701,325
95827,325
98010,325
98013,325
11565,324
29150,323
46322,323
98201,323
70802,322
92201,322
02760,321
22973,321
40223,321
95663,321
95991,321
47334,320.18
02668,320
07663,320
08867,320
13027,320
18618,320
21213,320
24422,320
30116,320
32223,320
44870,320
46254,320
61032,320
68048,320
87801,320
91303,320
95682,320
98223,320
12827,319
23704,319
50313,319
60148,319
72034,319
77016,319
92336,319
95419,319
05443,318
05651,318
18301,318
48169,318
99502,318
97060,317.5
76028,317
08857,316
12525,316
46038,316
77083,316
78602,316
02301,315
11204,315
11224,315
11731,315
12521,315
17307,315
20032,315
26201,315
28117,315
28791,315
29687,315
48036,315
48390,315
54302,315
64119,315
65301,315
76135,315
88345,315
89191,315
91911,315
95614,315
08638,313
33980,313
39047,313
45385,313
64093,313
37615,312.79
07003,312.65999999999997
33056,312
08046,311.67
13507,311
33772,311
61107,311
02882,310
23235,310
29356,310
31907,310
34243,310
36605,310
48080,310
52722,310
60585,310
75022,310
75154,310
77021,310
82001,310
89044,310
96722,310
99654,310
64052,309
75235,309
29621,308
37203,308
55446,308
84405,308
53597,307
01522,306
02563,306
08215,306
11377,306
27606,306
46131,306
85381,306
02210,305
04562,305
06082,305
06420,305
06906,305
07208,305
07642,305
10037,305
10704,305
17202,305
21663,305
23601,305
30817,305
32205,305
33305,305
33611,305
40504,305
62901,305
63144,305
75208,305
78245,305
91945,305
94158,305
32246,304
32779,304
92013,304
96099,304
57042,303.25
23505,303
32701,303
33409,303
02740,302
04420,302
85379,302
02743,301
03064,301
11413,301
11753,301
63303,301
75241,301
90745,301
98640,301
01073,300
01093,300
01330,300
01375,300
03284,300
03777,300
03911,300
04619,300
04963,300
05250,300
05655,300
05658,300
05737,300
06615,300
07112,300
07624,300
07730,300
07823,300
08016,300
08510,300
08555,300
09227,300
10308,300
10992,300
11237,300
11930,300
12025,300
15046,300
15650,300
16002,300
16125,300
16127,300
17315,300
17320,300
17364,300
17405,300
18052,300
18428,300
20646,300
20743,300
20841,300
21074,300
21617,300
21754,300
23323,300
24577,300
27310,300
27836,300
28609,300
28621,300
28756,300
29303,300
29506,300
29925,300
31061,300
32004,300
32244,300
32301,300
33013,300
33619,300
33763,300
33823,300
34652,300
34713,300
35442,300
36323,300
36460,300
36587,300
39828,300
40208,300
43571,300
43812,300
45011,300
45218,300
48173,300
48638,300
49203,300
49755,300
49770,300
52627,300
53120,300
54961,300
55431,300
56520,300
56554,300
58072,300
60070,300
60429,300
60459,300
60475,300
60504,300
60560,300
60690,300
62411,300
65043,300
65402,300
67056,300
67530,300
70471,300
70502,300
71101,300
72658,300
73071,300
75076,300
75092,300
75124,300
77388,300
78255,300
78652,300
78950,300
80235,300
80905,300
83429,300
83847,300
85621,300
85632,300
90409,300
91012,300
91935,300
92354,300
92377,300
93454,300
93531,300
94060,300
94579,300
95164,300
95391,300
95547,300
95953,300
97024,300
97443,300
97708,300
97828,300
98111,300
98637,300
07830,299
11730,299
12901,299
45039,299
07627,298.25
37865,298
55060,298
55386,298
75703,298
89511,298
14882,297
86325,297
08035,296
29801,296
61103,296
70058,296
90302,296
06401,295
18424,295
23236,295
30058,295
32801,295
33014,295
33615,295
36116,295
44256,295
77407,295
88061,295
90044,295
91606,295
93436,295
98444,295
11003,294
19401,294
22747,294
33314,294
66202,294
79936,294
89012,294
10468,293
19904,293
31419,293
11779,292.5
33991,292
95252,292
98404,292
01721,291
08048,291
28277,291
30040,291
37217,291
03060,290
04918,290
07046,290
09053,290
10451,290
17013,290
17316,290
20737,290
45202,290
49841,290
60108,290
60714,290
67214,290
75935,290
76049,290
820,290
89706,290
90040,290
92276,290
78669,289
89128,289
06455,288
11754,288
12019,288
15108,288
32968,288
62034,288
62626,288
64015,288
78248,288
81122,288
90620,288
93291,288
94018,288
83404,287.5
44512,287
49682,287
76001,287
29576,286
30189,286
43606,286
76036,286
97338,286
02190,285
06422,285
07020,285
07757,285
08037,285
10170,285
14063,285
25309,285
32940,285
33144,285
34104,285
35811,285
48083,285
48374,285
49120,285
50112,285
54971,285
55439,285
76179,285
91792,285
91914,285
94561,285
94973,285
97136,285
98228,285
30102,283
63025,283
63123,283
85326,283
89107,283
21771,282.3
21114,282
23703,282
60154,282
95131,281.18
02648,281
53105,281
92804,281
97437,281
73099,280.5
06417,280
23002,280
27358,280
28466,280
29672,280
32837,280
34211,280
45431,280
48187,280
49116,280
53208,280
63128,280
85225,280
85658,280
90031,280
93906,280
01463,279
04401,279
52358,278.5
15218,278
30308,278
30736,278
33070,278
49346,278
79924,278
91731,278
93455,278
33064,277.5
02766,277
12020,277
14478,277
15237,277
19120,277
12528,276
19438,276
32503,276
33145,276
45065,276
84068,276
00802,275
02035,275
02184,275
02666,275
02885,275
04078,275
07055,275
07649,275
07866,275
12061,275
12078,275
12306,275
12570,275
15229,275
15601,275
18708,275
20112,275
20117,275
21793,275
22931,275
32931,275
33461,275
33901,275
36579,275
38012,275
40165,275
40242,275
41094,275
46123,275
52033,275
54762,275
60423,275
62703,275
63111,275
64109,275
64735,275
68333,275
75165,275
76163,275
77410,275
80918,275
81130,275
82443,275
83713,275
84770,275
85541,275
89129,275
89138,275
94924,275
95969,275
98338,275
98648,275
99669,275
19720,274.99
76121,274
80922,274
98204,274
22401,273
31324,272
21220,271.75
06415,271
50801,271
56748,271
62002,271
74063,271
28388,270.18
46237,270.18
86343,270.18
01844,270
03249,270
06825,270
13862,270
17540,270
23156,270
25427,270
32828,270
48066,270
49002,270
49664,270
59937,270
95811,270
60438,269
29418,268
29577,268
35401,268
48094,268
48234,268
32819,267
33413,267
46563,267
78250,267
19152,266.67
06901,266
28207,266
30161,266
44663,266
78216,266
99218,266
21842,265
23060,265
23222,265
24015,265
27235,265
28546,265
30533,265
34217,265
35210,265
41005,265
44320,265
48193,265
60628,265
60712,265
64037,265
75040,265
86047,265
90813,265
91351,265
92105,265
95817,265
43147,264.18
46037,264
50311,264
60502,264
10550,263
23607,263
80030,263
93160,263
74403,262.5
33132,262
93536,262
33673,261
46228,261
59828,261
77346,261
90660,261
03753,260
05452,260
06524,260
07062,260
13757,260
19436,260
20731,260
23226,260
25701,260
28352,260
28721,260
32812,260
34797,260
39503,260
44223,260
59101,260
59912,260
76112,260
78411,260
78730,260
79413,260
83615,260
85650,260
95376,260
99205,260
02368,259
06469,259
12538,259
15690,259
28021,259
55043,259
98569,259
30032,258.5
32003,258
65714,258
32949,257.5
30052,257
33759,257
93465,257
06053,256
11702,256
12305,256
25414,256
45246,256
71270,256
80921,256
84015,256
92806,256
04654,255
05036,255
05661,255
10473,255
11010,255
13035,255
14467,255
19956,255
21237,255
33455,255
33703,255
34695,255
38112,255
43119,255
46040,255
46411,255
53098,255
62234,255
76210,255
85032,255
92240,255
98465,255
10541,254
32817,254
34953,254
82604,254
91350,254
33322,253.5
37075,253
37914,253
99504,253
11364,252
48910,252
65613,252
06480,251
1,251
13142,251
18069,251
22602,251
30720,251
36832,251
40342,251
47396,251
70776,251
75287,251
79904,251
97113,250.13
00801,250
00804,250
01005,250
01026,250
01270,250
01331,250
01523,250
01940,250
02238,250
02564,250
02837,250
02910,250
03255,250
03452,250
03779,250
03903,250
03907,250
04030,250
04064,250
04348,250
04630,250
05046,250
05060,250
05302,250
05454,250
05674,250
05764,250
06035,250
06098,250
06756,250
06757,250
07104,250
07457,250
07863,250
07876,250
08009,250
08045,250
08062,250
08223,250
09265,250
10133,250
10958,250
11556,250
11740,250
11796,250
12414,250
12433,250
12486,250
12507,250
12847,250
12944,250
13654,250
14032,250
14206,250
14212,250
14218,250
14301,250
14543,250
14879,250
15005,250
15656,250
16201,250
17502,250
18074,250
18622,250
18954,250
19530,250
20650,250
20866,250
21084,250
21635,250
21662,250
22485,250
23015,250
24072,250
25404,250
27344,250
27527,250
28227,250
28782,250
28790,250
29036,250
29360,250
29608,250
30021,250
30601,250
32920,250
33613,250
33711,250
33931,250
35055,250
35117,250
35903,250
35984,250
36027,250
37404,250
38372,250
38476,250
40476,250
43420,250
44012,250
44081,250
44128,250
45157,250
45226,250
45309,250
45801,250
46201,250
46614,250
46901,250
47304,250
48430,250
51108,250
52411,250
52732,250
53094,250
53122,250
54401,250
54457,250
54935,250
57103,250
57744,250
59425,250
60624,250
60632,250
60634,250
61834,250
62232,250
64505,250
65542,250
66030,250
67466,250
68005,250
68822,250
68826,250
70427,250
70510,250
71055,250
71115,250
71613,250
71646,250
72444,250
72774,250
75142,250
75750,250
76527,250
76904,250
77017,250
77396,250
775,250
77834,250
78063,250
78259,250
78646,250
78726,250
79708,250
79913,250
81656,250
83455,250
83611,250
83660,250
83815,250
84302,250
85382,250
85544,250
86335,250
87016,250
87552,250
89439,250
90078,250
90605,250
91946,250
92584,250
92861,250
93601,250
94088,250
94701,250
94914,250
94979,250
95954,250
96162,250
96793,250
98203,250
98252,250
98665,250
99217,250
M4X 1,250
02917,249
07660,249
28768,249
29451,249
59602,248
77088,248
90650,248
92008,248
97523,248
03745,247
19070,247
23229,247
27571,247
30019,247
45805,247
48074,247
87502,247
93641,247
13601,246
32217,246
33707,246
57069,246
63135,246
71913,246
07063,245
12526,245
22435,245
28655,245
29154,245
30318,245
40324,245
45840,245
53219,245
54304,245
56097,245
70002,245
95441,245
96740,245
99752,245
07307,244.33
05495,244
45419,244
63139,244
92404,244
68102,243
75028,243
80442,243
80907,243
85013,243
22812,242
85757,242
92808,242
06339,241
08901,241
46135,241
49931,241
55432,241
87416,241
54773,240.18
01568,240
02633,240
08551,240
10607,240
11709,240
22932,240
34210,240
34677,240
50036,240
52807,240
57030,240
60464,240
66218,240
72450,240
74647,240
78636,240
85017,240
92865,240
92879,240
93657,240
95660,240
99824,240
73020,239
76065,239
91752,239
92315,239
06010,238
08204,238
27105,238
32807,238
44903,238
46140,238
49240,238
49712,238
68105,238
97730,238
04674,237.5
46783,237.5
20708,237
48188,237
59047,237
70005,236
97123,236
03878,235
10964,235
12946,235
13492,235
16648,235
19061,235
23518,235
30044,235
31788,235
32507,235
32814,235
32926,235
33325,235
33907,235
44321,235
55448,235
59870,235
68108,235
81005,235
85295,235
89434,235
90242,235
91201,235
98038,235
08854,234
22923,234
58318,234
95117,234
19966,233.5
92881,233.18
06813,233
21131,232
58701,232
54703,231
81082,231
89410,231
04240,230
04766,230
07026,230
07645,230
10952,230
11762,230
11932,230
12037,230
24343,230
28314,230
29420,230
31822,230
33165,230
33460,230
33594,230
34133,230
43988,230
47250,230
48227,230
49707,230
51334,230
70560,230
74015,230
78239,230
93421,230
98546,230
36104,229
78251,229
98383,229
11354,228
30336,228
48350,228
89130,228
08021,227
95444,226.99
02188,226
07641,226
10800,226
28144,226
36109,226
62563,226
85006,226
90746,226
93504,226
97106,226
97375,226
01095,225
01936,225
02645,225
02670,225
03216,225
05446,225
06820,225
07031,225
07204,225
10553,225
11545,225
11949,225
12018,225
12043,225
12303,225
13209,225
14207,225
18018,225
18106,225
19139,225
19734,225
20120,225
21152,225
21655,225
21737,225
23901,225
27406,225
28213,225
28650,225
28746,225
30013,225
32079,225
32266,225
32533,225
32550,225
33415,225
33498,225
37022,225
37383,225
37764,225
39114,225
43950,225
45206,225
48027,225
48451,225
49418,225
53925,225
60084,225
60150,225
60554,225
64506,225
67226,225
68767,225
71105,225
72715,225
72802,225
74012,225
75254,225
76308,225
77378,225
77399,225
77545,225
77964,225
79118,225
79124,225
79602,225
83845,225
84750,225
90680,225
92286,225
92823,225
92882,225
93710,225
97317,225
99167,225
99181,225
06520,224
19437,224
48106,224
31605,223.5
10458,223
43203,223
55306,223
65109,223
10707,222.18
16254,222
23005,222
38606,222
58436,222
97355,222
07017,221
2,221
43566,221
59063,221
77048,221
94578,221
95502,221
45678,220.18
73036,220.18
83414,220.18
03864,220
10990,220
11572,220
15202,220
18078,220
26241,220
29681,220
45238,220
45420,220
46615,220
47374,220
49315,220
50156,220
50840,220
53142,220
53578,220
60172,220
61604,220
63031,220
76825,220
78659,220
78752,220
87017,220
89031,220
91387,220
92545,220
95664,220
07932,219.06
01020,219
20109,219
20613,219
76022,219
03584,218
06804,218
15227,218
20601,218
32128,218
45203,218
73501,218
99708,218
21144,217.5
60543,217
75252,217
12567,216
16148,216
20111,216
30083,216
35810,216
38128,216
02649,215
02747,215
02881,215
07410,215
08557,215
12546,215
12997,215
21122,215
30078,215
30683,215
32541,215
34142,215
37059,215
39507,215
48821,215
49519,215
60053,215
78237,215
78621,215
79762,215
92706,215
92840,215
94519,215
95249,215
95361,215
99016,215
04072,214
38118,214
43452,214
66606,214
87047,214
98604,214
16441,213
19522,213
21738,213
55811,213
76015,213
76542,213
97537,213
98498,213
02719,212
33914,212
03278,211
15068,211
30004,211
90093,211
91770,211
07722,210
12518,210
14901,210
18810,210
23228,210
28105,210
32169,210
43506,210
48183,210
55044,210
55411,210
64083,210
72901,210
76040,210
76111,210
76185,210
78218,210
85021,210
85730,210
89139,210
90809,210
93552,210
96706,210
14622,209
28753,209
61455,209
21215,208
55051,208
78861,208
93551,208
98443,208
43545,207
19425,206
56003,206
60402,206
78217,206
97411,206
35226,205.03
02888,205
03444,205
11221,205
11741,205
12903,205
16335,205
17222,205
21104,205
23696,205
24176,205
27302,205
27320,205
28409,205
37642,205
43011,205
47803,205
54843,205
60631,205
61853,205
64118,205
64154,205
65233,205
67207,205
70601,205
76050,205
93638,205
48842,204
75656,204
77055,204
20776,203
30180,203
60641,203
80602,203
15236,202
17240,202
23875,202
75071,202
80221,202
95321,202
07755,201
13820,201
30093,201
33559,201
45459,201
48843,201
48867,201
70748,201
98902,201
01302,200
01537,200
01561,200
01583,200
02541,200
03042,200
03608,200
03770,200
04068,200
04284,200
04555,200
04967,200
05474,200
05905,200
06034,200
06076,200
06282,200
06438,200
07480,200
07931,200
08049,200
08106,200
08210,200
08809,200
08817,200
08826,200
08830,200
10456,200
10920,200
11797,200
12501,200
12740,200
13160,200
13203,200
13402,200
13634,200
14701,200
15063,200
15745,200
16421,200
16901,200
18629,200
18850,200
19001,200
20670,200
20714,200
20763,200
21050,200
21645,200
22646,200
22835,200
23047,200
23234,200
24019,200
24061,200
27040,200
28043,200
28741,200
28762,200
29369,200
29574,200
29664,200
29680,200
30237,200
30529,200
31204,200
31602,200
32617,200
32667,200
33051,200
33142,200
33584,200
33837,200
34654,200
36083,200
36322,200
37135,200
37181,200
37380,200
39154,200
40023,200
40067,200
41647,200
43202,200
44060,200
45229,200
46107,200
46534,200
46556,200
46573,200
47274,200
47353,200
47558,200
48054,200
48450,200
48462,200
48618,200
49079,200
49505,200
49630,200
49635,200
50028,200
50665,200
51542,200
51577,200
52404,200
54136,200
54494,200
54615,200
54754,200
55008,200
55346,200
55371,200
55372,200
55614,200
56073,200
56215,200
56267,200
56501,200
57793,200
58773,200
58854,200
60106,200
60194,200
61615,200
62952,200
62996,200
63101,200
63841,200
64153,200
64641,200
66095,200
66214,200
67002,200
67020,200
68025,200
68937,200
70090,200
70353,200
72206,200
73114,200
73703,200
74055,200
74104,200
74106,200
75103,200
75438,200
75563,200
75751,200
75965,200
76064,200
77305,200
77316,200
77382,200
77386,200
77630,200
77855,200
77904,200
78003,200
78121,200
78223,200
79501,200
80136,200
80532,200
80621,200
81328,200
81503,200
81506,200
83226,200
83341,200
83354,200
83440,200
84010,200
87119,200
87410,200
88401,200
89704,200
92316,200
92352,200
92688,200
93427,200
94302,200
95045,200
95658,200
95938,200
96801,200
97054,200
97392,200
98464,200
98555,200
99021,200
06607,199
38122,199
60014,199
79410,199
01821,198
17078,198
33904,198
49224,198
91321,198
01475,197
53012,197
62526,197
62561,196.98000000000002
14609,196
30337,196
33596,196
54729,196
95518,196
27530,195.5
11367,195
17268,195
22408,195
23701,195
27801,195
28124,195
32780,195
32966,195
33183,195
33406,195
34986,195
38558,195
44425,195
49001,195
54914,195
60016,195
60173,195
62301,195
72396,195
84123,195
85233,195
92036,195
93313,195
97365,195
98245,195
99019,195
20837,194
27540,194
44110,194
49014,194
63390,194
66046,194
98001,194
02893,193
33009,193
45503,193
68131,193
83318,193
92397,193
08002,192
11569,192
18657,192
30236,192
55420,192
07054,191
20747,191
22620,191
63117,191
64116,191
70737,191
98337,191
07605,190
10802,190
12831,190
29146,190
30341,190
31407,190
33147,190
34432,190
34669,190
39560,190
44035,190
47012,190
49333,190
53406,190
53546,190
55412,190
55430,190
68132,190
75231,190
76108,190
77340,190
78521,190
79416,190
79705,190
93308,190
95337,190
05156,189
20653,189
48827,189
59068,189
85205,189
89104,188.05
12448,188
12604,188
18969,188
33186,188
48382,188
49412,188
53223,188
56401,188
63301,188
74857,188
78045,188
89005,187.5
11722,187
33774,187
34219,187
49428,187
78410,187
80816,187
11767,186
32033,186
39705,186
67510,186
75035,186
76008,186
95776,186
01772,185
03811,185
13501,185
21755,185
28405,185
28778,185
33315,185
34234,185
36207,185
41091,185
43055,185
44146,185
47802,185
48178,185
50023,185
50273,185
61265,185
67037,185
73858,185
74042,185
75604,185
76021,185
76134,185
85366,185
95685,185
98548,185
08735,184
48017,184
17538,183.25
11411,183
48808,183
12015,182.32999999999998
48879,182
53072,182
84404,182
27893,181
35661,181
37379,181
53718,181
77511,181
78574,181
85310,181
92232,181
06351,180
14469,180
14619,180
16351,180
21239,180
23663,180
29579,180
33326,180
33803,180
35611,180
40403,180
52601,180
54952,180
59923,180
60411,180
62615,180
63471,180
73834,180
78657,180
87556,180
89014,180
93022,180
93514,180
95451,180
99559,180
05251,179
13057,179
18353,179
33966,179
48313,179
66846,179
92252,179
02126,178
06260,178
12590,178
16323,178
30360,178
45177,178
55433,178
60431,178
68503,178
98273,178
76244,177.75
28278,177
35806,177
42256,177
77355,177
01460,176
02061,176
02864,176
17257,176
18951,176
27107,176
44811,176
01951,175
03229,175
03870,175
04077,175
08406,175
10459,175
10464,175
10526,175
11575,175
11703,175
12182,175
12520,175
13642,175
13753,175
14094,175
14502,175
16415,175
18055,175
18925,175
19035,175
20197,175
21660,175
22701,175
22968,175
24090,175
24141,175
29440,175
29585,175
29597,175
30540,175
31906,175
32024,175
32327,175
32726,175
32904,175
32922,175
33187,175
34207,175
37091,175
37686,175
39302,175
40383,175
43607,175
45211,175
45255,175
45612,175
48917,175
49747,175
54403,175
56329,175
56386,175
73127,175
75238,175
77510,175
78645,175
78653,175
802,175
80541,175
80841,175
83816,175
84310,175
85641,175
87532,175
90717,175
92395,175
93960,175
94159,175
94922,175
95269,175
95542,175
95824,175
97470,175
99524,175
02557,174
30519,174
38401,174
62056,174
63401,174
85743,174
19512,173
37660,173
45113,173
63367,173
85701,173
90713,173
12943,172
16057,172
01985,171
05464,171
44266,171
93510,171
95966,171
99301,171
04537,170
04921,170
07621,170
17339,170
20684,170
24541,170
24637,170
33637,170
44857,170
45042,170
46303,170
50849,170
67147,170
68127,170
78229,170
80124,170
88352,170
91324,170
91381,170
92325,170
92549,170
94585,170
12083,169
21048,169
46234,169
7,169
89061,169
01462,168
24523,168
62702,168
46110,167.66
97540,167
02331,166
32073,166
33162,166
33952,166
47243,166
49015,166
76054,166
93702,166
03049,165
03741,165
08251,165
11724,165
11769,165
12134,165
13502,165
14551,165
18466,165
19468,165
21015,165
21915,165
28445,165
29920,165
32328,165
32766,165
39073,165
43074,165
45239,165
46148,165
53188,165
54545,165
55066,165
55434,165
57104,165
68801,165
73112,165
75701,165
77504,165
78113,165
78415,165
78716,165
83501,165
85637,165
85646,165
90805,165
93130,165
95348,165
98507,165
99835,165
14215,164
25422,163
28511,163
75570,163
83420,163
98253,163
98837,163
12514,162
21703,162
23237,162
30043,162
37110,162
76550,162
97501,162
98841,162
99206,162
12484,161.5
23606,161
27882,161
45150,161
85216,161
97101,161
98405,161
76131,160.18
01564,160
02170,160
04863,160
06069,160
07045,160
10970,160
12023,160
17011,160
19065,160
19148,160
33617,160
33712,160
38305,160
44053,160
46528,160
55454,160
60612,160
62712,160
65020,160
68415,160
75074,160
75090,160
77563,160
78040,160
78663,160
79772,160
89060,160
89123,160
94807,160
96780,160
97498,160
21779,159
23062,159
33033,159
80011,159
89103,159
99701,159
11714,158
20639,158
24266,158
30008,158
37771,158
48135,158
57006,158
89533,158
92704,158
97424,158
07731,157
16505,157
33334,157
75709,157
94541,157
08515,156
11379,156
30512,156
48101,156
60169,156
66062,156
70126,156
70437,156
71111,156
77833,156
79107,156
83705,156
98266,156
98390,156
02053,155
02744,155
06019,155
06073,155
15009,155
16823,155
18414,155
28428,155
29532,155
30179,155
32164,155
32824,155
33778,155
34637,155
43528,155
43701,155
47460,155
48003,155
49646,155
53916,155
66085,155
77328,155
79603,155
81131,155
92624,155
92843,155
95703,155
97015,155
14111,154
16915,154
31047,154
40767,154
56468,154
79932,154
95246,154
96818,154
98281,154
05067,153
11368,153
18702,153
29902,153
30260,153
93512,153
41101,152.5
48152,152.5
06785,152
28262,152
34756,151.18
01830,151
05101,151
21638,151
23128,151
28645,151
32405,151
38671,151
45040,151
64131,151
65668,151
78717,151
79735,151
91913,151
01096,150
01535,150
01603,150
02347,150
02464,150
02660,150
02915,150
03748,150
05071,150
05343,150
05733,150
06238,150
07051,150
07442,150
08022,150
08629,150
08805,150
10276,150
11419,150
11691,150
11776,150
11946,150
11961,150
12036,150
12828,150
14530,150
14706,150
14814,150
14824,150
14847,150
15001,150
15042,150
15203,150
15219,150
17063,150
17349,150
18222,150
18504,150
18706,150
21758,150
21769,150
22482,150
22660,150
22663,150
22844,150
23302,150
23452,150
24211,150
25909,150
26062,150
26525,150
27023,150
27262,150
27546,150
28110,150
29260,150
29482,150
29622,150
30045,150
30507,150
30746,150
31569,150
32064,150
32176,150
32218,150
32456,150
33023,150
33307,150
33329,150
33622,150
33870,150
33920,150
34681,150
35211,150
35613,150
35749,150
35768,150
37412,150
37701,150
37738,150
38641,150
39213,150
40359,150
40507,150
42101,150
42141,150
42320,150
42728,150
43219,150
43613,150
44112,150
44119,150
44241,150
44312,150
44406,150
44839,150
45233,150
45846,150
46124,150
46142,150
46310,150
46501,150
46514,150
46952,150
47404,150
47421,150
48150,150
48165,150
48182,150
48201,150
48310,150
48356,150
49829,150
50309,150
50323,150
50501,150
50703,150
51450,150
51601,150
52003,150
53190,150
53583,150
55319,150
55402,150
55445,150
55969,150
56537,150
58056,150
58203,150
58554,150
59401,150
59821,150
60140,150
60171,150
604,150
62225,150
62298,150
65248,150
65809,150
67432,150
67801,150
68147,150
70127,150
72210,150
72732,150
74136,150
74432,150
75098,150
75491,150
76306,150
77227,150
77389,150
78260,150
78640,150
80201,150
80447,150
80934,150
81658,150
82935,150
83002,150
84036,150
84093,150
85318,150
85365,150
85756,150
88049,150
88130,150
89110,150
89147,150
92023,150
92113,150
92863,150
92885,150
93905,150
94977,150
95377,150
95540,150
95726,150
95948,150
95965,150
95979,150
95983,150
96142,150
96717,150
96763,150
97071,150
97133,150
97361,150
98631,150
35474,149
37917,149
48314,149
76119,149
84041,149
98055,149
17019,148
30273,148
32803,148
76661,148
84120,148
14420,147.5
33782,147
37175,147
60046,147
01245,146
50003,146
72727,146
85501,146
95901,146
06489,145
09846,145
18704,145
24540,145
28557,145
34983,145
37013,145
43537,145
44001,145
44085,145
46902,145
51534,145
53154,145
55120,145
55384,145
61071,145
61072,145
75401,145
76401,145
84606,145
90249,145
92405,145
93705,145
07461,144
11239,144
45440,144
64151,144
73448,144
89148,144
92591,144
95961,144
80118,143.18
29841,143
85008,143
95001,143
33178,142.5
06450,142
12801,142
30135,142
33036,142
67114,142
98520,142
01610,141
19901,141
24153,141
60538,141
77069,141
85131,141
92703,141
95963,141
01851,140
05257,140
06471,140
06751,140
07644,140
08742,140
18201,140
20129,140
20860,140
21102,140
21801,140
23462,140
26155,140
29662,140
29730,140
30014,140
30143,140
32086,140
32316,140
32444,140
33004,140
35759,140
37356,140
38109,140
38115,140
40356,140
41018,140
44143,140
46321,140
49727,140
56470,140
68845,140
72631,140
75211,140
77050,140
78552,140
81432,140
90001,140
92553,140
93726,140
95673,140
95693,140
95843,140
96022,140
97455,140
98264,140
04614,139
62246,139
70448,139
71360,139
01982,138
04084,138
20634,138
23838,138
23860,138
24224,138
30106,138
33043,138
34113,138
35761,138
65026,138
75936,138
76053,138
76941,138
91394,138
98168,138
91702,137.66
95842,137.5
06278,137
07095,137
12404,137
34482,137
37927,137
44065,137
48912,137
10989,136
11004,136
15010,136
38004,136
46229,136
48235,136
54538,136
71457,136
77477,136
02149,135
06235,135
07421,135
10461,135
10918,135
10924,135
12094,135
14626,135
17552,135
18508,135
21901,135
27529,135
29102,135
33327,135
35126,135
35203,135
37186,135
37398,135
37772,135
39095,135
39202,135
45122,135
45134,135
46815,135
48442,135
51104,135
53097,135
55076,135
55802,135
60120,135
61525,135
62401,135
63114,135
64490,135
67052,135
77356,135
83669,135
85610,135
88101,135
90032,135
91042,135
91402,135
91764,135
92324,135
11786,134
36420,134
92173,134
11787,133
19078,133
29492,133
33767,133
79915,133
86015,133
92505,133
98531,133
63069,132
78541,132
92596,132
95437,132
07981,131.18
06079,131
20783,131
33319,131
34461,131
37401,131
46203,131
78023,131
80435,131
85053,131
94005,131
98408,131
01876,130
11581,130
14805,130
16137,130
16509,130
18229,130
22959,130
27006,130
28571,130
29063,130
29607,130
32703,130
32738,130
33417,130
33523,130
33610,130
35057,130
35620,130
38135,130
39476,130
48652,130
50049,130
50320,130
52742,130
63703,130
65101,130
68978,130
70605,130
74129,130
78744,130
78941,130
81001,130
84009,130
87195,130
90029,130
91732,130
92139,130
93257,130
94516,130
98508,130
98532,130
98856,130
01034,129
02816,129
28401,129
92376,129
95612,129
96073,129
02370,128
04090,128
20135,128
22655,128
32404,128
49125,128
64082,128
76118,128
77575,128
90011,128
92880,128
966,128
18337,127
22025,127
23093,127
32506,127
42303,127
60103,127
07058,126
12028,126
13212,126
16214,126
30228,126
37601,126
43227,126
44202,126
54650,126
73446,126
75032,126
75233,126
97013,126
98024,126
98826,126
01373,125
01505,125
01510,125
01863,125
02032,125
02650,125
02857,125
03861,125
03894,125
04530,125
04681,125
06031,125
07102,125
07661,125
08015,125
10719,125
10925,125
11756,125
12009,125
13355,125
13647,125
13664,125
14428,125
14617,125
15342,125
18964,125
19023,125
19428,125
19490,125
19805,125
20711,125
21211,125
21561,125
22580,125
22849,125
23116,125
24472,125
25302,125
28079,125
28151,125
28411,125
28731,125
28906,125
29505,125
30204,125
30240,125
30458,125
30518,125
30628,125
30668,125
32175,125
33025,125
33872,125
33916,125
33935,125
34743,125
37327,125
37415,125
37876,125
37918,125
37931,125
38614,125
40068,125
40160,125
41071,125
44136,125
45247,125
45416,125
47025,125
48042,125
48095,125
48146,125
48238,125
48911,125
49087,125
49424,125
50021,125
50061,125
50456,125
50561,125
53129,125
54759,125
55009,125
55014,125
55073,125
57709,125
59405,125
59824,125
60040,125
60051,125
60073,125
60403,125
60541,125
60642,125
61443,125
64014,125
65065,125
65601,125
66067,125
67101,125
68116,125
68504,125
70607,125
72088,125
72543,125
73139,125
73142,125
75160,125
75181,125
75244,125
76011,125
76502,125
77270,125
77302,125
78154,125
78252,125
78631,125
78768,125
79843,125
80031,125
80428,125
81602,125
83644,125
83651,125
84746,125
86046,125
89512,125
91384,125
93265,125
93543,125
93933,125
94912,125
94933,125
95064,125
95352,125
96080,125
96826,125
96960,125
97119,125
97138,125
99755,125
46304,124.5
